type,breed,color,name,zip,exp_year,reg_date,date,reg_year
Dog Individual Spayed Female,ENG SPRINGER SPANIE,SPOTTED,JOSIE,15205,2012,2011-11-29 10:33:13,2011-11-29,2011
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BROWN,SPRING,15122,2012,2011-11-29 10:33:13,2011-11-29,2011
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/LIVER,BAILEY,15021,2012,2011-11-29 10:33:13,2011-11-29,2011
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BROWN,BUDDY,15237,2012,2011-11-29 10:33:13,2011-11-29,2011
Dog Individual Spayed Female,ENG SPRINGER SPANIE,MULTI,MOLLY,15106,2012,2011-11-29 10:33:13,2011-11-29,2011
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/LIVER,CARTER,15235,2012,2011-11-29 10:33:13,2011-11-29,2011
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BROWN,MILLIE,15236,2012,2011-11-29 10:33:13,2011-11-29,2011
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK/BROWN,LUKE,15116,2012,2011-11-29 10:33:13,2011-11-29,2011
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK,MAX,15024,2012,2011-11-29 10:33:13,2011-11-29,2011
Dog Individual Neutered Male,ENG SPRINGER SPANIE,SPOTTED,REILLY,15126,2012,2011-11-29 10:33:13,2011-11-29,2011
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BLACK,MOLLY,15108,2012,2011-11-29 10:33:13,2011-11-29,2011
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BROWN,CHARLIE,15238,2012,2011-11-29 10:33:13,2011-11-29,2011
Dog Individual Male,ENG SPRINGER SPANIE,WHITE/LIVER,CHARLIE,15014,2012,2011-11-29 10:33:13,2011-11-29,2011
Dog Individual Spayed Female,ENG SPRINGER SPANIE,SPOTTED,MARLEY,15057,2012,2011-11-29 10:33:13,2011-11-29,2011
Dog Individual Spayed Female,ENG SPRINGER SPANIE,TRI-COLOR,PENNY,15236,2012,2011-11-29 10:33:13,2011-11-29,2011
Dog Individual Female,ENG SPRINGER SPANIE,WHITE/BROWN,SADIE,15037,2012,2011-11-29 10:33:13,2011-11-29,2011
Dog Senior Citizen or Disability Neutered Male,ENG SPRINGER SPANIE,WHITE/LIVER,BUDDY,15147,2012,2011-11-29 10:34:30,2011-11-29,2011
Dog Senior Citizen or Disability Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK,MITCHELL,15037,2012,2011-11-29 10:34:30,2011-11-29,2011
Dog Senior Citizen or Disability Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK,SPOT,15143,2012,2011-11-29 10:34:30,2011-11-29,2011
Dog Senior Citizen or Disability Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK,CODY,15068,2012,2011-11-29 10:34:30,2011-11-29,2011
Dog Senior Citizen or Disability Spayed Female,ENG SPRINGER SPANIE,WHITE/BROWN,ZOE,15045,2012,2011-11-29 10:34:30,2011-11-29,2011
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK,LUCK SPRING,15122,2012,2011-11-29 09:53:57,2011-11-29,2011
Dog Senior Citizen or Disability Neutered Male,ENG SPRINGER SPANIE,WHITE/BROWN,DUKE,15146,2012,2011-11-29 09:54:00,2011-11-29,2011
Dog Senior Citizen or Disability Neutered Male,ENG SPRINGER SPANIE,BLACK,HARLEY D,15025,2012,2011-11-29 11:15:54,2011-11-29,2011
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BLACK,SHANA,15046,2012,2011-11-29 13:57:58,2011-11-29,2011
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/LIVER,ZEKE,15122,2012,2011-11-30 09:23:22,2011-11-30,2011
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BROWN,ZIGGY,15102,2012,2011-11-30 09:23:22,2011-11-30,2011
Dog Individual Spayed Female,ENG SPRINGER SPANIE,SPOTTED,SADIE,15235,2012,2011-11-30 09:23:22,2011-11-30,2011
Dog Individual Neutered Male,ENG SPRINGER SPANIE,MULTI,HUNTER,15143,2012,2011-11-30 09:23:22,2011-11-30,2011
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK,WILLIAM,15116,2012,2011-11-30 09:23:22,2011-11-30,2011
Dog Individual Spayed Female,ENG SPRINGER SPANIE,SPOTTED,CLEMMIE,15139,2012,2011-11-30 09:23:22,2011-11-30,2011
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK,MR MAX,15220,2012,2011-11-30 09:23:22,2011-11-30,2011
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BLACK,MISS LADY,15220,2012,2011-11-30 09:23:22,2011-11-30,2011
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK,MAX,15132,2012,2011-11-30 09:23:22,2011-11-30,2011
Dog Individual Spayed Female,ENG SPRINGER SPANIE,SPOTTED,HOLLY,15101,2012,2011-11-30 09:23:22,2011-11-30,2011
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BLACK,OREO,15057,2012,2011-11-30 09:23:22,2011-11-30,2011
Dog Individual Male,ENG SPRINGER SPANIE,SPOTTED,ZAC,15212,2012,2011-11-30 09:23:22,2011-11-30,2011
Dog Individual Male,ENG SPRINGER SPANIE,WHITE/BLACK,CHIPPER,15037,2012,2011-11-30 09:23:22,2011-11-30,2011
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BROWN,CODY,15146,2012,2011-11-30 09:23:22,2011-11-30,2011
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/LIVER,SAMSON,15014,2012,2011-11-30 09:23:22,2011-11-30,2011
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BROWN,SADIE,15044,2012,2011-11-30 09:23:22,2011-11-30,2011
Dog Individual Male,ENG SPRINGER SPANIE,WHITE/BLACK,GUNNAR,15237,2012,2011-11-30 09:23:22,2011-11-30,2011
Dog Senior Citizen or Disability Spayed Female,ENG SPRINGER SPANIE,WHITE/RED,CHLOI,15243,2012,2011-11-30 09:24:28,2011-11-30,2011
Dog Senior Citizen or Disability Spayed Female,ENG SPRINGER SPANIE,WHITE/BROWN,LACI,15223,2012,2011-11-30 09:24:28,2011-11-30,2011
Dog Individual Male,ENG SPRINGER SPANIE,SPOTTED,BLAZE,15143,2012,2011-12-01 08:20:44,2011-12-01,2011
Dog Individual Male,ENG SPRINGER SPANIE,WHITE/BLACK,A J,15044,2012,2011-12-01 08:20:44,2011-12-01,2011
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK,LUKE,15132,2012,2011-12-01 08:20:44,2011-12-01,2011
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/LIVER,BEAU,15132,2012,2011-12-01 08:20:44,2011-12-01,2011
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/LIVER,SENECA,15044,2012,2011-12-01 08:20:44,2011-12-01,2011
Dog Individual Male,ENG SPRINGER SPANIE,SPOTTED,TIMBERLAKE,15129,2012,2011-12-01 08:20:44,2011-12-01,2011
Dog Individual Neutered Male,ENG SPRINGER SPANIE,MULTI,MOJO,15228,2012,2011-12-01 08:20:44,2011-12-01,2011
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BLACK,NIKKI,15101,2012,2011-12-01 08:20:44,2011-12-01,2011
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/LIVER,GUS,15071,2012,2011-12-01 08:20:44,2011-12-01,2011
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/LIVER,DAKOTA,15044,2012,2011-12-01 08:20:44,2011-12-01,2011
Dog Senior Citizen or Disability Neutered Male,ENG SPRINGER SPANIE,WHITE/LIVER,SPIKE,15101,2012,2011-12-01 08:21:10,2011-12-01,2011
Dog Individual Male,ENG SPRINGER SPANIE,SPOTTED,HERSHEY,15202,2012,2011-12-02 08:22:03,2011-12-02,2011
Dog Individual Spayed Female,ENG SPRINGER SPANIE,SPOTTED,PENNY,15243,2012,2011-12-02 08:22:03,2011-12-02,2011
Dog Individual Male,ENG SPRINGER SPANIE,WHITE/BLACK,HOOCH,15122,2012,2011-12-02 08:22:03,2011-12-02,2011
Dog Individual Male,ENG SPRINGER SPANIE,SPOTTED,SPENCER,15037,2012,2011-12-02 08:22:03,2011-12-02,2011
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK,MAXX,15106,2012,2011-12-02 08:22:03,2011-12-02,2011
Dog Individual Spayed Female,ENG SPRINGER SPANIE,SPOTTED,SOPHIE,15025,2012,2011-12-02 08:22:03,2011-12-02,2011
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BROWN,KING,15120,2012,2011-12-02 08:22:03,2011-12-02,2011
Dog Individual Neutered Male,ENG SPRINGER SPANIE,SPOTTED,OTIS,15143,2012,2011-12-02 08:22:03,2011-12-02,2011
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/LIVER,LESTER,15068,2012,2011-12-02 08:22:03,2011-12-02,2011
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK,SIDNEY,15068,2012,2011-12-02 08:22:03,2011-12-02,2011
Dog Individual Neutered Male,ENG SPRINGER SPANIE,SPOTTED,LORD STANLEY,15044,2012,2011-12-02 08:22:03,2011-12-02,2011
Dog Senior Citizen or Disability Spayed Female,ENG SPRINGER SPANIE,WHITE/LIVER,HOLLY,15133,2012,2011-12-05 08:47:01,2011-12-05,2011
Dog Senior Citizen or Disability Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK,PINKY,15215,2012,2011-12-02 11:45:10,2011-12-02,2011
Dog Individual Neutered Male,ENG SPRINGER SPANIE,SPOTTED,BUSTER,15143,2012,2011-12-05 09:53:12,2011-12-05,2011
Dog Individual Spayed Female,ENG SPRINGER SPANIE,SPOTTED,LILLY,15102,2012,2011-12-05 09:53:12,2011-12-05,2011
Dog Individual Spayed Female,ENG SPRINGER SPANIE,SPOTTED,BRIDGETTE,15102,2012,2011-12-05 09:53:12,2011-12-05,2011
Dog Individual Male,ENG SPRINGER SPANIE,WHITE/BROWN,PATCH,15044,2012,2011-12-05 09:53:12,2011-12-05,2011
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BLACK,SADIE,15237,2012,2011-12-05 09:53:12,2011-12-05,2011
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK,SMOKEY,15236,2012,2011-12-05 09:53:12,2011-12-05,2011
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BROWN,BENTLEY,15102,2012,2011-12-05 09:53:12,2011-12-05,2011
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BROWN,OTTO,15202,2012,2011-12-05 09:53:12,2011-12-05,2011
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE,ELSIE,15235,2012,2011-12-05 09:53:12,2011-12-05,2011
Dog Individual Neutered Male,ENG SPRINGER SPANIE,BLACK WITH WHITE,WINSLOW,15122,2012,2011-12-05 09:53:12,2011-12-05,2011
Dog Senior Citizen or Disability Neutered Male,ENG SPRINGER SPANIE,WHITE,SCOUT,15237,2012,2011-12-05 09:54:06,2011-12-05,2011
Dog Senior Citizen or Disability Spayed Female,ENG SPRINGER SPANIE,WHITE,LIZZIE,15146,2012,2011-12-05 09:54:06,2011-12-05,2011
Dog Senior Citizen or Disability Spayed Female,ENG SPRINGER SPANIE,SPOTTED,DAPHNE,15215,2012,2011-12-05 09:54:06,2011-12-05,2011
Dog Senior Citizen or Disability Duplicate,ENG SPRINGER SPANIE,WHITE/BLACK,MADDIE,15212,2012,2011-12-05 14:17:47,2011-12-05,2011
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BROWN,HERSCHEL,15044,2012,2011-12-06 07:59:40,2011-12-06,2011
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/LIVER,GRACIE,15220,2012,2011-12-06 07:59:40,2011-12-06,2011
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BROWN,BELLA,15144,2012,2011-12-06 07:59:40,2011-12-06,2011
Dog Individual Neutered Male,ENG SPRINGER SPANIE,LIVER,CENA HOFFMAN,15017,2012,2011-12-06 07:59:40,2011-12-06,2011
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BROWN,BROOKE,15108,2012,2011-12-06 07:59:40,2011-12-06,2011
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK/BROWN,BARLEY,15145,2012,2011-12-06 07:59:40,2011-12-06,2011
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/LIVER,BAILEY,15209,2012,2011-12-06 10:21:09,2011-12-06,2011
Dog Individual Neutered Male,ENG SPRINGER SPANIE,SPOTTED,CULLEN,15101,2012,2011-12-06 14:28:43,2011-12-06,2011
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/LIVER,SCOOTER,15090,2012,2011-12-07 08:05:08,2011-12-07,2011
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/LIVER,CASH,15202,2012,2011-12-07 14:04:09,2011-12-07,2011
Dog Senior Citizen or Disability Spayed Female,ENG SPRINGER SPANIE,WHITE/LIVER,SADIE,15229,2012,2011-12-07 15:53:36,2011-12-07,2011
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK,SPARKPLUG,15212,2012,2011-12-07 15:54:25,2011-12-07,2011
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BLACK/BROWN,DAISY,15236,2012,2011-12-07 14:42:12,2011-12-07,2011
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BROWN,MOE,15202,2012,2011-12-07 15:55:23,2011-12-07,2011
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/LIVER,MOLLY,15236,2012,2011-12-07 15:30:08,2011-12-07,2011
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BROWN,JACK SCHAMING,15236,2012,2011-12-08 08:30:08,2011-12-08,2011
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BROWN,ANNABELLE SCHAMING,15236,2012,2011-12-08 08:30:08,2011-12-08,2011
Dog Individual Female,ENG SPRINGER SPANIE,WHITE/LIVER,SPRINGER,15120,2012,2011-12-08 08:30:08,2011-12-08,2011
Dog Individual Male,ENG SPRINGER SPANIE,WHITE/BLACK,MAX,15110,2012,2011-12-08 08:30:08,2011-12-08,2011
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BLACK,HANNA,15223,2012,2011-12-08 08:30:08,2011-12-08,2011
Dog Individual Spayed Female,ENG SPRINGER SPANIE,BLACK,OLIVE,15015,2012,2011-12-08 08:30:08,2011-12-08,2011
Dog Senior Citizen or Disability Male,ENG SPRINGER SPANIE,WHITE/BROWN,CHANCE,15102,2012,2011-12-08 08:30:49,2011-12-08,2011
Dog Senior Citizen or Disability Spayed Female,ENG SPRINGER SPANIE,WHITE/BLACK,PRESCIOUS,15110,2012,2011-12-08 08:30:49,2011-12-08,2011
Dog Individual Neutered Male,ENG SPRINGER SPANIE,SPOTTED,CONNOR,15146,2012,2011-12-09 09:22:33,2011-12-09,2011
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BLACK,HERMIONE,15243,2012,2011-12-09 08:11:36,2011-12-09,2011
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE,SCOOBY,15102,2012,2011-12-09 08:11:36,2011-12-09,2011
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/LIVER,DOTTIE,15143,2012,2011-12-09 08:11:36,2011-12-09,2011
Dog Individual Spayed Female,ENG SPRINGER SPANIE,BLACK,COOKIE,15237,2012,2011-12-09 08:11:36,2011-12-09,2011
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BLACK,SOMETHING SPECI,15146,2012,2011-12-09 08:11:36,2011-12-09,2011
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BROWN,DARBY,15234,2012,2011-12-09 08:11:36,2011-12-09,2011
Dog Individual Neutered Male,ENG SPRINGER SPANIE,SPOTTED,MAX,15241,2012,2011-12-09 08:11:36,2011-12-09,2011
Dog Senior Citizen or Disability Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK,FIDO,15015,2012,2011-12-09 08:12:29,2011-12-09,2011
Dog Senior Citizen or Disability Female,ENG SPRINGER SPANIE,WHITE/LIVER,ROBBIE,15132,2012,2011-12-09 08:12:29,2011-12-09,2011
Dog Individual Spayed Female,ENG SPRINGER SPANIE,SPOTTED,LUCY,15044,2012,2011-12-12 09:00:13,2011-12-12,2011
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK,MOKO,15101,2012,2011-12-12 11:53:55,2011-12-12,2011
Dog Individual Neutered Male,ENG SPRINGER SPANIE,SPOTTED,LEO,15057,2012,2011-12-12 14:54:28,2011-12-12,2011
Dog Individual Female,ENG SPRINGER SPANIE,WHITE/BROWN,SABINE,15241,2012,2011-12-12 14:54:39,2011-12-12,2011
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK,SETH WENTZ,15044,2012,2011-12-13 08:33:55,2011-12-13,2011
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK,BUCK,15120,2012,2011-12-13 08:33:55,2011-12-13,2011
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/LIVER,LUCY,15205,2012,2011-12-13 09:46:45,2011-12-13,2011
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK,CHUCKIE,15136,2012,2011-12-14 08:51:34,2011-12-14,2011
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BROWN,RANGER,15037,2012,2011-12-14 08:51:34,2011-12-14,2011
Dog Senior Citizen or Disability Female,ENG SPRINGER SPANIE,WHITE/BROWN,HOLLY OLD DOG,15237,2012,2011-12-14 08:51:53,2011-12-14,2011
Dog Senior Citizen or Disability Neutered Male,ENG SPRINGER SPANIE,WHITE/BROWN,BREWSTER,15237,2012,2011-12-14 08:51:53,2011-12-14,2011
Dog Individual Spayed Female,ENG SPRINGER SPANIE,SPOTTED,ZOOEY,15205,2012,2011-12-14 16:00:41,2011-12-14,2011
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BROWN,COLT,15106,2012,2011-12-14 16:00:47,2011-12-14,2011
Dog Individual Neutered Male,ENG SPRINGER SPANIE,OTHER,DUKE,15108,2012,2011-12-14 16:00:56,2011-12-14,2011
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BROWN,MISSY,15108,2012,2011-12-14 16:00:56,2011-12-14,2011
Dog Individual Neutered Male,ENG SPRINGER SPANIE,BLACK,SHADOW,15145,2012,2011-12-14 16:01:00,2011-12-14,2011
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK,SPARKY,15090,2012,2011-12-14 10:38:48,2011-12-14,2011
Dog Senior Citizen or Disability Spayed Female,ENG SPRINGER SPANIE,WHITE/BLACK,MAGGIE,15017,2012,2011-12-14 11:25:31,2011-12-14,2011
Dog Senior Citizen or Disability Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK,CHARLIE,15235,2012,2011-12-14 11:31:50,2011-12-14,2011
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BLACK,KARI,15237,2012,2011-12-14 14:43:04,2011-12-14,2011
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK,SAWYER,15106,2012,2011-12-15 07:55:02,2011-12-15,2011
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/LIVER,BUDDY,15026,2012,2011-12-15 07:55:02,2011-12-15,2011
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BROWN,SNICKERS,15025,2012,2011-12-15 10:15:47,2011-12-15,2011
Dog Individual Neutered Male,ENG SPRINGER SPANIE,SPOTTED,SPORTS PEN BIELAK,15065,2012,2011-12-19 08:43:15,2011-12-19,2011
Dog Individual Male,ENG SPRINGER SPANIE,WHITE/BROWN,LUCKY,15133,2012,2011-12-19 09:59:58,2011-12-19,2011
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BLACK,BAILEY,15044,2012,2011-12-19 09:59:58,2011-12-19,2011
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/LIVER,RUFF GERONIMOS,15102,2012,2011-12-19 09:59:58,2011-12-19,2011
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/LIVER,RUBY,15236,2012,2011-12-19 09:59:58,2011-12-19,2011
Dog Senior Citizen or Disability Spayed Female,ENG SPRINGER SPANIE,WHITE/BROWN,MEADOW,15239,2012,2011-12-19 10:00:27,2011-12-19,2011
Dog Senior Citizen or Disability Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK,BAILEY,15101,2012,2011-12-19 10:00:27,2011-12-19,2011
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/LIVER,SIKA,15148,2012,2011-12-19 16:11:17,2011-12-19,2011
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BLACK,MAGGIE,15116,2012,2011-12-19 16:11:38,2011-12-19,2011
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/LIVER,LEXI,15116,2012,2011-12-19 16:11:38,2011-12-19,2011
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BROWN,STRIKER,15234,2012,2011-12-20 15:21:37,2011-12-20,2011
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/LIVER,PIPPA,15238,2012,2011-12-21 10:29:36,2011-12-21,2011
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK,DUKE,15045,2012,2011-12-22 10:36:40,2011-12-22,2011
Dog Individual Male,ENG SPRINGER SPANIE,SPOTTED,MR FRECKLES,15221,2012,2011-12-22 14:26:47,2011-12-22,2011
Dog Individual Neutered Male,ENG SPRINGER SPANIE,SPOTTED,SCOUT SMITH,15131,2012,2011-12-22 12:41:05,2011-12-22,2011
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BROWN,OTIS,15025,2012,2011-12-22 12:41:05,2011-12-22,2011
Dog Individual Spayed Female,ENG SPRINGER SPANIE,BLACK,BAILEY,15090,2012,2011-12-22 12:41:05,2011-12-22,2011
Dog Individual Neutered Male,ENG SPRINGER SPANIE,SPOTTED,DAKOTA,15235,2012,2011-12-22 12:41:05,2011-12-22,2011
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BLACK,MAGGIE,15003,2012,2011-12-22 12:41:05,2011-12-22,2011
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK,BUDDY,15132,2012,2011-12-22 12:41:05,2011-12-22,2011
Dog Senior Citizen or Disability Spayed Female,ENG SPRINGER SPANIE,WHITE/BROWN,GIGI,15106,2012,2011-12-22 12:41:19,2011-12-22,2011
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BLACK,COOKIE,15056,2012,2011-12-23 08:48:44,2011-12-23,2011
Dog Individual Male,ENG SPRINGER SPANIE,WHITE/BROWN,CARVER,15239,2012,2011-12-23 08:48:44,2011-12-23,2011
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BROWN,POGO,15202,2012,2011-12-23 08:48:44,2011-12-23,2011
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK,JOJO,15202,2012,2011-12-23 08:48:44,2011-12-23,2011
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BROWN,ABBEY,15015,2012,2011-12-23 08:48:44,2011-12-23,2011
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BLACK,MAGGIE,15143,2012,2011-12-23 15:42:34,2011-12-23,2011
Dog Individual Neutered Male,ENG SPRINGER SPANIE,MULTI,JAKE,15126,2012,2011-12-27 09:25:43,2011-12-27,2011
Dog Individual Spayed Female,ENG SPRINGER SPANIE,SPOTTED,OREO,15236,2012,2011-12-27 09:25:43,2011-12-27,2011
Dog Individual Spayed Female,ENG SPRINGER SPANIE,SPOTTED,COOKIE,15236,2012,2011-12-27 09:25:43,2011-12-27,2011
Dog Individual Neutered Male,ENG SPRINGER SPANIE,SPOTTED,JOCKO,15236,2012,2011-12-27 09:25:43,2011-12-27,2011
Dog Individual Spayed Female,ENG SPRINGER SPANIE,MULTI,HEIDI,15090,2012,2011-12-27 09:25:43,2011-12-27,2011
Dog Individual Neutered Male,ENG SPRINGER SPANIE,SPOTTED,GUS,15238,2012,2011-12-27 10:46:37,2011-12-27,2011
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BROWN,JAKE BAUDOUX,15146,2012,2011-12-27 10:46:37,2011-12-27,2011
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BROWN,LUCY,15237,2012,2011-12-28 10:42:45,2011-12-28,2011
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/LIVER,FENIX,15223,2012,2011-12-28 10:42:45,2011-12-28,2011
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/LIVER,PHOEBE,15120,2012,2011-12-28 10:20:28,2011-12-28,2011
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK,KNIGHTLY,15131,2012,2011-12-29 10:02:47,2011-12-29,2011
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BROWN,TATER,15106,2012,2011-12-30 11:03:06,2011-12-30,2011
Dog Individual Neutered Male,ENG SPRINGER SPANIE,LIVER,REILLY,15143,2012,2011-12-30 11:03:06,2011-12-30,2011
Dog Individual Male,ENG SPRINGER SPANIE,WHITE/LIVER,TIC,15017,2012,2011-12-30 11:03:06,2011-12-30,2011
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BROWN,BUSTER,15025,2012,2011-12-30 11:03:06,2011-12-30,2011
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK,MAX,15025,2012,2011-12-30 11:03:06,2011-12-30,2011
Dog Individual Female,ENG SPRINGER SPANIE,WHITE/BLACK,MAGGIE,15025,2012,2011-12-30 11:03:06,2011-12-30,2011
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BROWN,SADIE,15228,2012,2011-12-30 11:03:06,2011-12-30,2011
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BROWN,ANNIE,15065,2012,2011-12-30 11:03:06,2011-12-30,2011
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK,BOO,15025,2012,2011-12-30 10:47:22,2011-12-30,2011
Dog Individual Male,ENG SPRINGER SPANIE,WHITE/LIVER,COOPER,15025,2012,2011-12-30 10:47:22,2011-12-30,2011
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BROWN,HERBIE,15146,2012,2011-12-30 16:00:05,2011-12-30,2011
Dog Individual Male,ENG SPRINGER SPANIE,WHITE/LIVER,BEAR,15209,2012,2012-01-03 08:15:02,2012-01-03,2012
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BLACK,LIBBY,15015,2012,2012-01-03 08:15:02,2012-01-03,2012
Dog Individual Male,ENG SPRINGER SPANIE,WHITE/LIVER,FRANKIE,15129,2012,2012-01-04 09:47:13,2012-01-04,2012
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE,ANGUS,15145,2012,2012-01-04 09:47:13,2012-01-04,2012
